Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq
03:37:59.603060177,6000,25000,1,10,2,785,5,1202,738127879,1157707233,0,0
03:38:00.772086773,1000,15000,4,12,2,785,5,1210,744869157,1167449739,0,0
03:38:01.886846919,2000,17000,5,11,2,785,5,1219,752293191,1176959560,0,0
03:38:03.000363927,4000,18000,5,11,2,785,5,1229,759397452,1187564308,0,0
03:38:04.334431846,5000,19000,6,10,2,785,5,1239,767475591,1197796127,0,0
03:38:05.480409060,5000,16000,5,10,2,785,5,1244,773577901,1205575098,0,0
03:38:06.590709211,6000,17000,6,13,2,785,5,1253,779443070,1213135115,0,16
03:38:07.697465104,4000,18000,5,10,2,785,5,1257,782491260,1217811840,0,0
03:38:08.788804131,4000,19000,4,11,2,785,5,1261,785963547,1222101117,0,16
03:38:09.903886983,5000,21000,5,11,2,785,5,1264,788709880,1226062991,0,0
03:38:10.943680610,5000,22000,2,9,2,785,5,1273,796381656,1236916056,0,0
03:38:12.027462863,6000,23000,3,14,2,785,5,1284,804925148,1248130222,0,0
03:38:13.255140133,3000,14000,5,9,2,785,5,1293,812467182,1258186158,0,0
03:38:14.298894933,4000,15000,5,11,2,785,5,1301,819124350,1267166188,0,0
03:38:15.694515843,3000,16000,2,10,2,785,5,1313,828707249,1280088576,0,0
03:38:16.738761114,3000,17000,4,13,2,785,5,1320,833998399,1286567582,0,0
03:38:18.328528228,5000,19000,1,0,2,785,5,1325,837235805,1291661976,0,10
03:38:19.362301672,3000,17000,1,0,2,785,5,1327,839256330,1294118141,0,0
03:38:20.743399871,1000,18000,3,15,2,785,5,1342,847253702,1303493443,0,0
03:38:21.849940586,2000,19000,11,7,2,785,5,1350,853156982,1311750518,0,0
03:38:22.896749266,2000,21000,4,12,2,785,5,1357,860797527,1321299690,0,0
03:38:24.010027052,4000,22000,8,10,2,785,5,1365,867544977,1328988816,0,0
03:38:25.137687118,5000,23000,3,10,2,785,5,1376,876402537,1340716523,0,0
03:38:26.215789884,6000,24000,5,8,2,785,5,1380,882395775,1347734106,0,0
03:38:27.373244192,5000,15000,5,12,2,785,5,1388,888976855,1355695037,0,0
03:38:28.573779877,6000,16000,5,10,2,785,5,1397,896187370,1365790119,0,0
03:38:29.646383387,5000,17000,5,14,2,785,5,1403,901350686,1371233381,0,16
03:38:30.692594457,5000,14000,7,14,2,785,5,1405,903623979,1374377019,0,0
03:38:31.798457240,6000,15000,4,12,2,785,5,1411,908243325,1381010270,0,0
03:38:32.901660376,5000,17000,4,0,2,785,5,1416,912455597,1385074402,0,16
03:38:33.943111085,6000,18000,5,12,2,785,5,1419,916117803,1390609223,0,0
03:38:35.002912396,2000,19000,5,15,2,785,5,1428,924864485,1400279545,0,0
03:38:36.068423755,3000,20000,4,14,2,785,5,1435,931580106,1408445525,0,0
03:38:37.087332900,3000,15000,6,10,2,785,5,1443,939150923,1417447240,0,0
03:38:38.687530968,3000,14000,6,11,2,785,5,1453,948088618,1427900763,0,0
03:38:40.154939531,5000,16000,7,9,2,785,5,1462,957072919,1438519291,0,0
03:38:41.494784968,4000,17000,1,0,2,785,5,1466,960053025,1441651479,0,0
03:38:42.731274480,4000,18000,5,13,2,785,5,1473,967110726,1451136940,0,0
03:38:43.756045973,5000,19000,5,11,2,785,5,1481,975165697,1459743699,0,0
03:38:44.973112447,3000,15000,4,9,2,785,5,1489,981637324,1468340937,0,0
03:38:45.984941165,4000,16000,6,11,2,785,5,1500,990813014,1478958333,0,0
03:38:47.062904553,4000,14000,5,10,2,785,5,1506,996624449,1485859365,0,0
03:38:48.088842232,5000,15000,7,11,2,785,5,1513,1002085947,1492893648,0,0
03:38:49.097627829,5000,16000,3,11,2,785,5,1520,1008336252,1500640285,0,0
03:38:50.251274597,6000,17000,1,0,2,785,5,1523,1010792248,1503492636,0,0
03:38:51.937163167,5000,15000,9,9,2,785,5,1531,1016064770,1510496851,0,16
03:38:52.950524121,2000,16000,5,15,2,785,5,1541,1020897476,1514706108,0,0
03:38:54.329230678,4000,17000,6,6,2,785,5,1551,1030104696,1527122884,0,0
03:38:55.454598290,4000,18000,8,10,2,785,5,1559,1038055509,1535833112,0,0
03:38:56.830591860,1000,13000,6,6,2,785,5,1567,1045070853,1542851921,0,16
03:38:57.843370055,2000,14000,5,9,2,785,5,1570,1047880697,1547603489,0,0
03:38:58.905848115,2000,16000,4,12,2,785,5,1578,1056480616,1558103613,0,0
03:38:59.931253582,4000,17000,8,9,2,785,5,1587,1063924828,1566443194,0,0
03:39:00.991589625,3000,15000,9,11,2,785,5,1593,1070680723,1574964016,0,0
03:39:02.038413046,4000,16000,6,12,2,785,5,1600,1076185079,1581082761,0,0
03:39:03.535958565,5000,17000,6,9,2,785,5,1608,1084500645,1590283483,0,16
03:39:04.610937384,6000,18000,1,10,2,785,5,1611,1088067978,1594863095,0,0
03:39:05.701088371,6000,19000,3,13,2,785,5,1620,1096241418,1605270712,0,0
03:39:06.746450052,2000,20000,3,13,2,785,5,1629,1104592729,1613742701,0,0
03:39:07.815470943,3000,21000,3,12,2,785,5,1638,1119560579,1625012263,0,0
03:39:08.863942971,3000,13000,4,14,2,785,5,1645,1126977098,1631689168,0,0
03:39:09.908195667,4000,15000,2,13,2,785,5,1654,1135439512,1642117007,0,0
03:39:10.979361388,5000,16000,6,12,2,785,5,1660,1143941566,1648325649,0,0
03:39:12.044247385,6000,17000,2,0,2,785,5,1664,1155718598,1651279317,0,0
03:39:13.110338683,5000,16000,5,15,2,785,5,1671,1162726822,1660294860,0,0
03:39:14.191718072,6000,17000,1,0,2,785,5,1674,1170805097,1662189221,0,0
03:39:15.387814364,5000,18000,5,13,2,785,5,1680,1177712626,1669701720,0,0
03:39:16.432296531,6000,19000,5,12,2,785,5,1688,1185481041,1678787010,0,0
03:39:17.495007941,3000,20000,6,13,2,785,5,1698,1199093859,1689213964,0,0
03:39:18.574524934,4000,21000,8,9,2,785,5,1705,1205363860,1695449382,0,0
03:39:19.660122930,4000,14000,3,12,2,785,5,1711,1214936802,1703357641,0,0
03:39:20.740060585,2000,14000,8,10,2,785,5,1719,1222175332,1711427660,0,0
03:39:21.775690949,3000,15000,6,9,2,785,5,1727,1232617601,1720235638,0,0
03:39:22.804350535,3000,16000,2,0,2,785,5,1734,1248604867,1725068600,0,16
03:39:23.810874247,4000,17000,6,8,2,785,5,1736,1251337083,1729001113,0,0
03:39:24.826227022,4000,16000,6,13,2,785,5,1742,1262543369,1736193499,0,0
03:39:25.837705267,5000,17000,3,10,2,785,5,1749,1271676402,1742962104,0,0
03:39:26.927792214,2000,19000,7,12,2,785,5,1756,1283364861,1750130710,0,0
03:39:28.202826743,4000,20000,6,11,2,785,5,1764,1291519269,1759534292,0,0
03:39:29.277568896,4000,21000,7,12,2,785,5,1774,1304170506,1768816023,0,16
03:39:30.480864524,5000,22000,1,0,2,785,5,1776,1321507141,1771227259,0,0
03:39:31.720011711,6000,23000,4,13,2,785,5,1784,1333326552,1780625432,0,0
03:39:32.868008338,1000,15000,6,12,2,785,5,1792,1341755964,1790042082,0,0
03:39:34.177305355,3000,17000,3,11,2,785,5,1804,1357073838,1802968500,0,0
03:39:35.522031347,3000,16000,6,13,2,785,5,1814,1365562075,1811794320,0,0
03:39:36.694922062,3000,16000,8,10,2,785,5,1821,1375324002,1820156428,0,0
03:39:37.809466977,4000,17000,5,11,2,785,5,1828,1382412788,1828339517,0,0
03:39:38.940733223,5000,19000,3,14,2,785,5,1834,1396124453,1834352619,0,0
03:39:40.009538193,7000,20000,3,0,2,785,5,1839,1415741420,1837558990,0,0
03:39:41.034328961,6000,21000,4,14,2,785,5,1842,1419308778,1841903837,0,0
03:39:42.053294384,7000,22000,5,0,2,785,5,1845,1423538062,1844826446,0,0
03:39:43.044898775,8000,23000,7,10,2,785,5,1850,1429255494,1852537989,0,0
03:39:44.079614326,9000,24000,2,14,2,785,5,1859,1437514119,1860534154,0,0
03:39:45.084232986,3000,15000,5,10,2,785,5,1865,1444794085,1868909174,0,0
03:39:46.092508880,4000,16000,6,12,2,785,5,1876,1454909629,1879072056,0,0
03:39:47.337554851,4000,15000,6,13,2,785,5,1885,1469337648,1890094771,0,0
03:39:48.486830732,5000,16000,4,12,2,785,5,1891,1489379320,1896473892,0,0
03:39:49.588571857,4000,16000,7,11,2,785,5,1899,1502754760,1903712905,0,0
03:39:50.998558061,5000,18000,1,0,2,785,5,1904,1529793515,1908692206,0,0
03:39:52.067265780,6000,19000,4,12,2,785,5,1909,1535469335,1915994631,0,0
03:39:53.267227807,4000,20000,9,6,2,785,5,1917,1549389921,1924403123,0,0
03:39:54.862785955,3000,21000,5,11,2,785,5,1936,1575651720,1936776868,0,0
03:39:55.902244755,4000,23000,4,12,2,785,5,1944,1585455318,1945055505,0,0
03:39:56.900598172,5000,15000,1,0,2,785,5,1948,1590223771,1949091726,0,16
03:39:57.904448797,6000,15000,9,11,2,785,5,1953,1595634535,1955159461,0,0
03:39:59.132703852,3000,16000,6,10,2,785,5,1962,1605957561,1965036925,0,0
03:40:00.147781174,4000,17000,3,11,2,785,5,1968,1613762693,1972431883,0,0
