ns,total,read,write,time
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:59Z
ycsb.usertable,15317ms,0ms,15317ms,2019-11-27T14:12:00Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:00Z
ycsb.usertable,12552ms,0ms,12552ms,2019-11-27T14:12:01Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:01Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:01Z
ycsb.usertable,12969ms,0ms,12969ms,2019-11-27T14:12:02Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:02Z
ycsb.usertable,12447ms,0ms,12447ms,2019-11-27T14:12:03Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:03Z
ycsb.usertable,9258ms,0ms,9258ms,2019-11-27T14:12:04Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:04Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:04Z
ycsb.usertable,4044ms,0ms,4044ms,2019-11-27T14:12:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:05Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:05Z
ycsb.usertable,7456ms,0ms,7456ms,2019-11-27T14:12:06Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:06Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:06Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:06Z
ycsb.usertable,14463ms,0ms,14463ms,2019-11-27T14:12:07Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:07Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:07Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:07Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:07Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:07Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:07Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:07Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:07Z
ycsb.usertable,14933ms,0ms,14933ms,2019-11-27T14:12:08Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:08Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:08Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:08Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:08Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:08Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:08Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:08Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:08Z
ycsb.usertable,18398ms,0ms,18398ms,2019-11-27T14:12:09Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:09Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:09Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:09Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:09Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:09Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:09Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:09Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:09Z
ycsb.usertable,17431ms,0ms,17431ms,2019-11-27T14:12:10Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:10Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:10Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:10Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:10Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:10Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:10Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:10Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:10Z
ycsb.usertable,12703ms,0ms,12703ms,2019-11-27T14:12:11Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:11Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:11Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:11Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:11Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:11Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:11Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:11Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:11Z
ycsb.usertable,26248ms,0ms,26248ms,2019-11-27T14:12:13Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T14:12:13Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:13Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:13Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:13Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:13Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:13Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:13Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:13Z
ycsb.usertable,15843ms,0ms,15843ms,2019-11-27T14:12:14Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:14Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:14Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:14Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:14Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:14Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:14Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:14Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:14Z
ycsb.usertable,14640ms,0ms,14640ms,2019-11-27T14:12:15Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:15Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:15Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:15Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:15Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:15Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:15Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:15Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:15Z
ycsb.usertable,14785ms,0ms,14785ms,2019-11-27T14:12:16Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:16Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:16Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:16Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:16Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:16Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:16Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:16Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:16Z
ycsb.usertable,14205ms,0ms,14205ms,2019-11-27T14:12:17Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:17Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:17Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:17Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:17Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:17Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:17Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:17Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:17Z
ycsb.usertable,11102ms,0ms,11102ms,2019-11-27T14:12:18Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:18Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:18Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:18Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:18Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:18Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:18Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:18Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:18Z
ycsb.usertable,6766ms,0ms,6766ms,2019-11-27T14:12:19Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:19Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:19Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:19Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:19Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:19Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:19Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:19Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:19Z
ycsb.usertable,8607ms,0ms,8607ms,2019-11-27T14:12:20Z
config.system.sessions,841ms,0ms,841ms,2019-11-27T14:12:20Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:20Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:20Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:20Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:20Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:20Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:20Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:20Z
ycsb.usertable,16218ms,0ms,16218ms,2019-11-27T14:12:21Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:21Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:21Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:21Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:21Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:21Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:21Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:21Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:21Z
ycsb.usertable,15309ms,0ms,15309ms,2019-11-27T14:12:22Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:22Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:22Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:22Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:22Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:22Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:22Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:22Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:22Z
ycsb.usertable,15724ms,0ms,15724ms,2019-11-27T14:12:23Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:23Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:23Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:23Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:23Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:23Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:23Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:23Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:23Z
ycsb.usertable,16579ms,0ms,16579ms,2019-11-27T14:12:24Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:24Z
ycsb.usertable,16997ms,0ms,16997ms,2019-11-27T14:12:25Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:25Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:25Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:25Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:25Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:25Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:25Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:25Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:25Z
ycsb.usertable,16157ms,0ms,16157ms,2019-11-27T14:12:26Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:26Z
ycsb.usertable,15101ms,0ms,15101ms,2019-11-27T14:12:27Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:27Z
ycsb.usertable,16160ms,0ms,16160ms,2019-11-27T14:12:28Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:28Z
ycsb.usertable,17047ms,0ms,17047ms,2019-11-27T14:12:29Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:29Z
ycsb.usertable,11893ms,0ms,11893ms,2019-11-27T14:12:30Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:30Z
ycsb.usertable,10130ms,0ms,10130ms,2019-11-27T14:12:31Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:31Z
ycsb.usertable,8558ms,0ms,8558ms,2019-11-27T14:12:32Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:32Z
ycsb.usertable,15804ms,0ms,15804ms,2019-11-27T14:12:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:33Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:33Z
ycsb.usertable,16922ms,0ms,16922ms,2019-11-27T14:12:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:34Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:34Z
ycsb.usertable,16210ms,0ms,16210ms,2019-11-27T14:12:35Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:35Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:35Z
ycsb.usertable,13551ms,0ms,13551ms,2019-11-27T14:12:36Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:36Z
ycsb.usertable,19510ms,0ms,19510ms,2019-11-27T14:12:37Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:37Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:37Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:37Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:37Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:37Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:37Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:37Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:37Z
ycsb.usertable,16269ms,0ms,16269ms,2019-11-27T14:12:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:38Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:38Z
ycsb.usertable,15634ms,0ms,15634ms,2019-11-27T14:12:39Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:39Z
ycsb.usertable,16200ms,0ms,16200ms,2019-11-27T14:12:40Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:40Z
ycsb.usertable,15362ms,0ms,15362ms,2019-11-27T14:12:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:41Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:41Z
ycsb.usertable,15770ms,0ms,15770ms,2019-11-27T14:12:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:42Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:42Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:12:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:42Z
ycsb.usertable,16909ms,0ms,16909ms,2019-11-27T14:12:43Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:12:43Z
ycsb.usertable,15953ms,0ms,15953ms,2019-11-27T14:12:44Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:12:44Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:12:44Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:12:44Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:12:44Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:12:44Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:12:44Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:12:44Z
