Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq
13:13:21.173904252,2000,5000,3,12,1,787,0,5813,13355457594,5889064456,0,0
13:13:22.132873453,3000,6000,1,16,1,787,0,5812,13362596069,5885425598,0,0
13:13:23.211850331,2000,3000,2,16,1,787,0,5812,13370558040,5880661165,0,0
13:13:24.179764052,3000,4000,1,16,1,787,0,5812,13377221544,5875948148,0,0
13:13:25.282368385,2000,3000,4,16,1,787,0,5812,13383458058,5872139384,0,0
13:13:26.246155143,3000,4000,1,15,1,787,0,5811,13390498547,5866691979,0,0
13:13:27.279472910,2000,2000,1,14,1,787,0,5811,13400718282,5863108785,0,0
13:13:28.252562668,3000,3000,1,16,1,787,0,5811,13408255006,5857772583,0,0
13:13:29.277262437,2000,2000,3,11,1,787,0,5808,13423689153,5844805820,0,0
13:13:31.989037257,3000,3000,6,10,1,787,0,5808,13437789273,5840898296,0,0
13:13:32.960208780,1000,1000,1,12,1,787,0,5807,13445871748,5834878053,0,0
13:13:33.947521407,2000,2000,1,16,1,787,0,5806,13454781598,5830680142,0,0
13:13:35.176787978,3000,4000,2,13,1,787,0,5806,13462223388,5828198403,0,0
13:13:36.165583430,4000,5000,6,8,1,787,0,5805,13470053764,5823240402,0,0
13:13:37.155064353,2000,4000,3,16,1,787,0,5805,13479125664,5818174277,0,0
13:13:38.127689807,2000,4000,6,12,1,787,0,5805,13487319817,5813564776,0,0
13:13:39.113463402,2000,3000,3,15,1,787,0,5805,13493999831,5808720574,0,0
13:13:40.082624365,3000,4000,5,14,1,787,0,5805,13499897995,5806591253,0,0
13:13:41.040041475,2000,3000,3,12,1,787,0,5805,13503437139,5804584221,0,0
13:13:42.002623089,3000,4000,1,15,1,787,0,5805,13511220007,5799122523,0,0
13:13:42.983441976,2000,4000,4,13,1,787,0,5805,13520910734,5795513024,0,0
13:13:43.963864585,2000,5000,8,8,1,787,0,5804,13527746240,5790809679,0,0
13:13:44.944522588,1000,2000,4,14,1,787,0,5804,13535321121,5787945850,0,0
13:13:45.931688721,2000,4000,9,11,1,787,0,5804,13540064250,5785536453,0,0
13:13:46.888522009,1000,4000,3,15,1,787,0,5803,13547557142,5780876286,0,0
13:13:47.853804167,2000,4000,1,16,1,787,0,5803,13554635819,5778800916,0,0
13:13:48.887152982,1000,2000,3,14,1,787,0,5803,13563071535,5773894544,0,0
13:13:49.864473255,2000,3000,1,16,1,787,0,5803,13570117232,5770805355,0,0
13:13:50.835025193,1000,2000,1,16,1,787,0,5803,13578600472,5765220836,0,0
13:13:51.810414621,2000,3000,1,15,1,787,0,5803,13586576631,5762863751,0,0
13:13:52.781409713,1000,2000,2,13,1,787,0,5802,13594650364,5758281065,0,0
13:13:53.762967438,2000,3000,1,13,1,787,0,5802,13602651769,5753808802,0,0
13:13:54.722881365,3000,4000,2,12,1,787,0,5802,13610404670,5748624810,0,0
13:13:55.802240667,3000,3000,7,16,1,787,0,5802,13619802760,5743920844,0,0
13:13:56.827993020,1000,3000,4,15,1,787,0,5802,13629774574,5738728226,0,0
13:13:57.800008493,2000,4000,2,16,1,787,0,5802,13637830122,5734681322,0,0
13:13:58.915078513,2000,3000,1,16,1,787,0,5801,13647115840,5730022225,0,0
13:13:59.891740419,3000,4000,1,16,1,787,0,5801,13652217703,5726617607,0,0
13:14:00.892423293,1000,3000,4,8,1,787,0,5801,13660338799,5723655932,0,0
13:14:01.923290998,2000,4000,3,14,1,787,0,5801,13667415847,5719394683,0,0
13:14:02.932348248,2000,3000,6,12,1,787,0,5801,13674518773,5716287596,0,0
13:14:03.926861811,3000,3000,2,14,1,787,0,5801,13681803631,5713049401,0,0
13:14:04.904425206,1000,2000,5,16,1,787,0,5800,13687963842,5709895286,0,0
13:14:05.900390904,2000,4000,6,10,1,787,0,5800,13694851733,5706361976,0,0
13:14:06.896403802,1000,2000,4,15,1,787,0,5800,13702554083,5703836638,0,0
13:14:07.876155728,2000,3000,6,15,1,787,0,5800,13710919311,5699481414,0,0
13:14:09.016316760,2000,3000,1,16,1,787,0,5800,13719231052,5695251445,0,0
13:14:10.042517986,2000,4000,5,15,1,787,0,5800,13728372633,5690749471,0,0
13:14:11.040548854,2000,2000,2,16,1,787,0,5800,13735858517,5687320576,0,0
13:14:12.007714866,3000,3000,8,9,1,787,0,5799,13750021086,5679280819,0,0
13:14:14.600569631,4000,4000,1,16,1,787,0,5799,13759698375,5674624696,0,0
13:14:15.695963830,2000,2000,2,10,1,787,0,5799,13766960789,5671869296,0,0
13:14:16.694620200,3000,3000,4,14,1,787,0,5799,13774450303,5668604394,0,0
13:14:17.680281446,3000,3000,5,15,1,787,0,5799,13782673006,5664673977,0,0
13:14:18.673703407,4000,4000,1,14,1,787,0,5799,13789101046,5661955382,0,0
13:14:19.665104896,2000,4000,5,15,1,787,0,5798,13797013666,5657851765,0,0
13:14:20.665462763,3000,5000,3,15,1,787,0,5798,13804171560,5655030031,0,0
13:14:21.683928604,2000,3000,1,16,1,787,0,5798,13810922876,5652098124,0,0
13:14:22.663417623,3000,4000,2,15,1,787,0,5798,13820387390,5647659183,0,0
13:14:23.666210229,2000,4000,2,15,1,787,0,5797,13830870153,5640318327,0,0
13:14:25.418225890,2000,3000,7,14,1,787,0,5797,13840555560,5638300911,0,0
13:14:26.423015667,3000,4000,4,13,1,787,0,5797,13848871357,5634830415,0,0
13:14:27.414325266,3000,4000,2,16,1,787,0,5798,13855955146,5629407090,0,0
13:14:28.421751328,4000,5000,5,13,1,787,0,5798,13865160438,5627586488,0,0
13:14:29.718701410,4000,5000,1,16,1,787,0,5797,13874792353,5622626007,0,0
13:14:31.091117941,3000,4000,2,15,1,787,0,5797,13886466540,5617233858,0,0
13:14:32.096854178,4000,5000,2,12,1,787,0,5797,13893723016,5614702768,0,0
13:14:33.078130618,2000,3000,2,13,1,787,0,5797,13903198035,5610229365,0,0
13:14:34.070191835,2000,3000,2,10,1,787,0,5797,13909116114,5605407274,0,0
13:14:35.049979737,2000,3000,5,13,1,787,0,5796,13918550934,5602536614,0,0
13:14:36.041204733,3000,4000,1,16,1,787,0,5796,13927012969,5598623221,0,0
13:14:37.026197498,2000,4000,3,16,1,787,0,5796,13933328329,5596401573,0,0
13:14:38.022989008,3000,5000,1,16,1,787,0,5796,13940332776,5593566838,0,0
13:14:39.091549778,3000,3000,2,14,1,787,0,5796,13948901949,5588710092,0,0
13:14:40.088063017,4000,4000,3,14,1,787,0,5796,13957180983,5586266084,0,0
13:14:41.075327310,2000,3000,1,16,1,787,0,5796,13963959559,5582881672,0,0
13:14:42.057024082,3000,4000,2,16,1,787,0,5796,13971354394,5578886801,0,0
13:14:43.032884630,3000,4000,1,14,1,787,0,5796,13979374525,5576170682,0,0
13:14:44.085955218,4000,5000,4,13,1,787,0,5796,13986923537,5573769830,0,0
13:14:45.059429340,3000,4000,1,16,1,787,0,5796,13995599734,5569635935,0,0
13:14:46.057070316,4000,5000,3,16,1,787,0,5795,14001730952,5567554818,0,0
13:14:47.034209982,2000,4000,2,16,1,787,0,5795,14005518788,5564561838,0,0
13:14:48.007117220,3000,5000,1,11,1,787,0,5795,14016065518,5560644689,0,0
13:14:49.013547468,1000,3000,1,12,1,787,0,5795,14024173211,5558088115,0,0
13:14:50.118358910,3000,5000,3,15,1,787,0,5795,14031890902,5553886834,0,0
13:14:51.105368678,3000,4000,1,16,1,787,0,5795,14041517388,5540935675,0,0
13:14:53.734863637,3000,5000,4,15,1,787,0,5794,14058826385,5541740494,0,0
13:14:54.731100034,4000,6000,3,14,1,787,0,5794,14067817248,5537925539,0,0
13:14:55.732832538,2000,2000,9,10,1,787,0,5794,14076457271,5534992860,0,0
13:14:56.725780759,3000,3000,2,15,1,787,0,5794,14085738565,5530960159,0,0
13:14:57.795458426,3000,4000,2,15,1,787,0,5793,14094638123,5526245277,0,0
13:14:58.843955863,2000,3000,2,16,1,787,0,5793,14103835707,5523542192,0,0
13:14:59.830948366,3000,4000,4,12,1,787,0,5793,14111165750,5520071965,0,0
13:15:00.827501184,2000,4000,1,15,1,787,0,5793,14118727615,5517759965,0,0
13:15:01.843090621,3000,5000,2,15,1,787,0,5793,14128223854,5513374386,0,0
13:15:02.863103893,1000,6000,3,12,1,787,0,5793,14135793598,5510591655,0,0
13:15:03.859175472,2000,6000,1,13,1,787,0,5793,14142007895,5507038551,0,0
13:15:04.981803464,2000,5000,1,13,1,787,0,5793,14152988651,5503148978,0,0
13:15:05.976090127,3000,6000,1,16,1,787,0,5793,14158538265,5499847657,0,0
13:15:07.020032276,3000,6000,1,16,1,787,0,5793,14167068293,5497961306,0,0
13:15:08.009618981,3000,6000,4,12,1,787,0,5793,14175117333,5494467137,0,0
13:15:08.996470086,3000,7000,1,16,1,787,0,5791,14183324002,5491341279,0,0
13:15:09.987637824,4000,8000,1,15,1,787,0,5791,14190434388,5488481218,0,0
13:15:10.991166314,1000,7000,4,16,1,787,0,5791,14196958851,5484542717,0,0
13:15:11.985918962,3000,8000,2,6,1,787,0,5791,14206619552,5480978969,0,0
13:15:13.132373782,2000,8000,6,13,1,787,0,5791,14215438868,5478166968,0,0
13:15:14.135516418,3000,9000,2,13,1,787,0,5791,14221343070,5474146515,0,0
13:15:15.130234694,2000,10000,2,16,1,787,0,5792,14231806641,5470212250,0,0
13:15:16.134205271,3000,11000,2,15,1,787,0,5792,14240962141,5466794253,0,0
13:15:17.130823036,2000,8000,3,12,1,787,0,5791,14248832249,5462859067,0,0
13:15:18.114088699,3000,9000,1,16,1,787,0,5791,14257823397,5458991787,0,0
13:15:19.110080407,3000,10000,2,15,1,787,0,5791,14265719579,5456123052,0,0
13:15:20.096100139,4000,11000,1,12,1,787,0,5791,14272503729,5454116792,0,0
13:15:21.083458199,2000,12000,2,15,1,787,0,5791,14278640910,5451682097,0,0
13:15:22.060899171,3000,13000,3,16,1,787,0,5791,14288004275,5448575493,0,0
13:15:23.036828635,2000,14000,7,16,1,787,0,5791,14293803464,5446309553,0,0
13:15:24.027167548,3000,15000,1,16,1,787,0,5791,14301455056,5442680296,0,0
13:15:25.015328621,2000,11000,1,16,1,787,0,5791,14310143814,5440186500,0,0
13:15:26.005392035,3000,12000,1,16,1,787,0,5791,14319962238,5435777317,0,0
13:15:26.999606969,2000,12000,1,14,1,787,0,5790,14328680701,5431208964,0,0
13:15:27.994062356,2000,12000,5,16,1,787,0,5790,14337956953,5429005049,0,0
13:15:28.975577519,3000,14000,2,12,1,787,0,5790,14354157964,5412599445,0,0
13:15:32.337578704,4000,17000,5,12,1,787,0,5790,14367550829,5412402506,0,0
13:15:33.418605395,4000,12000,5,10,1,787,0,5790,14380375881,5411575887,0,0
13:15:34.386300877,5000,13000,1,17,1,787,0,5790,14383860930,5404269466,0,0
13:15:35.326043271,4000,14000,2,15,1,787,0,5790,14391558908,5400495280,0,0
13:15:36.282791888,5000,15000,6,13,1,787,0,5790,14394820085,5400459341,0,0
13:15:37.213652015,6000,16000,2,12,1,787,0,5790,14397594454,5398915907,0,12
13:15:38.168142003,7000,17000,1,0,1,787,0,5790,14399251877,5396084857,0,0
13:15:39.108178975,7000,15000,4,13,1,787,0,5790,14405389545,5396488882,0,0
13:15:40.046300267,8000,16000,1,16,1,787,0,5790,14406657177,5395252597,0,1
13:15:40.982588304,8000,16000,2,3,1,787,0,5790,14407575750,5394778536,0,8
13:15:41.905897226,9000,18000,1,0,1,787,0,5790,14408336683,5394853134,0,16
13:15:42.909544383,7000,19000,2,16,1,787,0,5790,14411214014,5394204979,0,0
13:15:43.838078161,8000,19000,3,14,1,787,0,5790,14412323191,5393833431,0,18
13:15:44.964602031,2000,21000,2,16,1,787,0,5790,14414323507,5393067877,0,0
13:15:45.896285653,3000,21000,1,16,1,787,0,5790,14417428464,5391765500,0,0
13:15:46.820594770,1000,22000,4,15,1,787,0,5790,14418537683,5391445645,0,0
13:15:47.753523632,2000,23000,3,15,1,787,0,5790,14422615038,5390040283,0,0
13:15:48.686872098,3000,24000,1,16,1,787,0,5789,14426347651,5388729124,0,0
13:15:49.630456807,3000,25000,3,16,1,787,0,5789,14429170118,5387506712,0,0
13:15:50.560202745,4000,26000,3,15,1,787,0,5789,14432181868,5386075053,0,0
13:15:51.502509516,2000,27000,2,15,1,787,0,5790,14435193771,5385496403,0,0
13:15:52.453376493,3000,28000,1,16,1,787,0,5789,14438872169,5384149166,0,0
13:15:53.387161460,1000,29000,4,15,1,787,0,5789,14442281143,5382926053,0,0
13:15:54.352117573,2000,30000,2,14,1,787,0,5789,14445391487,5381635627,0,0
13:15:55.319884055,3000,31000,2,16,1,788,0,5789,14447507455,5380862915,0,0
13:15:56.240278510,4000,32000,2,9,1,788,0,5789,14450861490,5379628560,0,0
13:15:57.172113459,4000,33000,2,16,1,788,0,5789,14453492749,5378306050,0,0
13:15:58.111710998,4000,34000,1,16,1,787,2,5789,14455235979,5377424455,0,0
13:15:59.037155505,3000,28000,8,9,1,787,2,5789,14458940040,5376616681,0,0
13:15:59.964566939,3000,29000,3,14,1,787,2,5789,14461028061,5376093804,0,0
13:16:00.901206118,2000,29000,2,15,1,787,2,5789,14464199016,5374827411,0,0
13:16:01.832977038,3000,30000,2,12,1,787,2,5789,14468501253,5373901544,0,0
13:16:02.843445474,2000,31000,2,16,1,787,2,5789,14471942669,5372574687,0,0
13:16:03.773394028,3000,32000,2,16,1,787,2,5789,14474065146,5372066709,0,0
13:16:04.707192738,4000,33000,5,17,1,787,2,5789,14475394492,5370902260,0,0
13:16:05.625254703,2000,33000,3,14,1,787,2,5789,14478313182,5370171594,0,0
13:16:06.555775431,3000,34000,3,15,1,787,2,5789,14482398642,5368375835,0,0
13:16:07.520277938,2000,35000,3,15,1,787,2,5789,14488561361,5365870151,0,0
13:16:08.475514894,2000,35000,3,15,1,787,2,5789,14495116386,5365870151,0,0
13:16:09.427046392,2000,35000,3,15,1,787,2,5789,14503460128,5360720065,0,0
13:16:10.380484318,5000,38000,5,11,1,787,2,5789,14508871137,5363263182,0,11
13:16:11.316839426,6000,39000,2,1,1,787,2,5789,14511986511,5319160605,0,0
13:16:12.277459831,7000,40000,5,13,1,787,2,5789,14528551024,5324267499,0,16
13:16:13.228578893,2000,40000,1,0,1,787,2,5788,14550502776,5326751975,0,0
13:16:14.238153187,4000,42000,5,14,1,787,2,5786,14599156511,5335551723,0,0
13:16:15.372238872,4000,43000,9,8,1,787,2,5784,14659868121,5344255179,0,0
13:16:17.013574371,5000,45000,11,8,1,787,2,5781,14728066046,5352698532,0,0
13:16:18.017596933,5000,46000,1,16,1,787,2,5780,14754303834,5355000273,0,0
13:16:19.179000038,5000,47000,2,15,1,787,2,5780,14774504212,5353209055,0,0
13:16:20.453692479,6000,48000,1,16,1,787,2,5780,14786048907,5353634497,0,0
13:16:21.417975211,6000,48000,1,13,1,787,2,5780,14794866965,5354018820,0,0
13:16:22.435831393,7000,49000,2,16,1,787,2,5780,14803049125,5354254502,0,0
13:16:23.379645265,1000,51000,1,16,1,787,2,5780,14810948377,5355540138,0,0
13:16:26.037972266,2000,53000,1,16,1,787,2,5780,14827290215,5356724309,0,0
13:16:27.005989320,2000,55000,2,16,1,787,2,5780,14837370568,5357403401,0,0
13:16:27.972227008,2000,55000,1,16,1,787,2,5780,14847532923,5357752491,0,0
13:16:29.460054359,1000,43000,3,16,1,787,2,5780,14860379793,5359211078,0,0
13:16:30.454303075,2000,44000,1,16,1,787,2,5780,14872400114,5360133856,0,0
13:16:31.801697613,3000,45000,1,16,1,787,2,5780,14889035823,5361418045,0,0
13:16:32.889280944,2000,46000,1,16,1,787,2,5780,14902580136,5361932185,0,0
13:16:33.894403640,3000,48000,1,16,1,787,2,5780,14913668405,5362570635,0,0
13:16:34.877495339,2000,38000,1,16,1,787,2,5780,14926069308,5363761318,0,0
13:16:35.862459263,3000,39000,1,16,1,787,2,5780,14940703272,5364340355,0,0
13:16:36.859998085,0,40000,3,15,1,787,2,5779,14952219292,5365435373,0,0
13:16:37.841663823,1000,41000,1,17,1,787,2,5779,14965617791,5366144122,0,0
13:16:38.863712065,1000,35000,2,16,1,787,2,5779,14975426907,5366762713,0,0
13:16:39.833575881,2000,36000,2,15,1,787,2,5779,14985464053,5367777766,0,0
13:16:40.877587379,1000,37000,1,16,1,787,2,5779,14996668744,5368437918,0,0
13:16:41.889576593,2000,38000,1,15,1,787,2,5779,15007615997,5369519075,0,0
13:16:42.887630870,1000,39000,1,16,1,787,2,5779,15017116907,5370020766,0,0
13:16:43.884806005,2000,40000,1,16,1,787,2,5779,15028749538,5370873900,0,0
13:16:44.891636206,1000,41000,3,16,1,787,2,5778,15039951297,5371862647,0,0
13:16:46.109663870,3000,43000,1,16,1,787,2,5778,15054075971,5372970864,0,0
13:16:47.140640567,1000,44000,1,16,1,787,2,5778,15063226373,5373682773,0,0
13:16:48.121961368,1000,45000,2,16,1,787,2,5778,15071839496,5374468847,0,0
13:16:49.120298083,2000,46000,1,16,1,787,2,5778,15083371410,5375411157,0,0
13:16:50.116119526,3000,47000,1,15,1,787,2,5778,15094243872,5376109212,0,0
13:16:51.120584187,2000,36000,1,15,1,787,2,5778,15106184976,5376438392,0,0
13:16:52.144511454,3000,37000,2,15,1,787,2,5778,15118496351,5377226682,0,0
13:16:53.154829206,0,37000,6,16,1,787,2,5778,15126863649,5377897293,0,0
13:16:54.146272754,2000,39000,1,16,1,787,2,5778,15137107690,5378589409,0,0
13:16:55.136780865,2000,40000,1,16,1,787,2,5778,15148385141,5379479814,0,0
13:16:56.143165791,3000,41000,3,15,1,787,2,5778,15157895272,5380392487,0,0
13:16:57.134286573,2000,25000,2,15,1,787,2,5778,15169622552,5381374614,0,0
13:16:58.128828311,3000,26000,6,16,1,787,2,5778,15180357998,5381993212,0,0
13:16:59.147453284,0,21000,2,14,1,787,2,5778,15191517691,5383128675,0,0
13:17:00.188373379,2000,23000,1,16,1,787,2,5777,15203552856,5384120998,0,0
13:17:01.202710513,1000,13000,2,16,1,787,2,5777,15216000304,5384915945,0,0
13:17:02.235719025,2000,14000,1,16,1,787,2,5777,15229216455,5385530754,0,0
13:17:03.503278973,1000,5000,1,16,1,787,2,5777,15245640582,5386912170,0,0
13:17:04.512612348,2000,6000,4,16,1,787,2,5777,15256164854,5387544419,0,0
13:17:05.497764581,2000,2000,1,16,1,787,2,5777,15268360564,5388452610,0,0
13:17:06.513055416,3000,3000,1,15,1,787,2,5777,15279390158,5389401981,0,0
13:17:07.534123647,1000,1000,1,16,1,787,2,5777,15292407210,5390430340,0,0
13:17:08.621891123,2000,2000,1,16,1,787,2,5777,15307136455,5391362880,0,0
13:17:09.638523892,2000,2000,2,16,1,787,2,5776,15322033123,5392434068,0,0
13:17:10.693415234,3000,3000,3,15,1,787,2,5776,15333748227,5393679562,0,0
13:17:11.728002825,2000,2000,2,16,1,787,2,5776,15346240272,5394875128,0,0
13:17:12.733272006,3000,3000,4,14,1,787,2,5776,15359326385,5396315113,0,0
13:17:13.773024645,2000,3000,2,14,1,787,2,5776,15372525497,5397800146,0,0
13:17:14.885559620,3000,3000,7,10,1,787,2,5776,15388153999,5402440819,0,0
13:17:18.597511250,4000,4000,1,15,1,787,2,5777,15406587065,5405973449,0,0
13:17:19.612897904,2000,4000,2,15,1,787,2,5777,15422538309,5408403070,0,0
13:17:20.702930489,3000,5000,4,16,1,787,2,5776,15438696305,5409973711,0,0
13:17:21.787611860,3000,4000,4,16,1,787,2,5776,15454732840,5412063913,0,0
13:17:22.919016491,0,2000,1,14,1,787,2,5776,15471281799,5414490094,0,0
13:17:23.998997856,2000,3000,2,16,1,787,2,5776,15485657020,5415745017,0,0
13:17:25.135697484,2000,2000,2,16,1,787,2,5776,15499440315,5416573552,0,0
13:17:26.259902935,3000,3000,1,16,1,787,2,5776,15511879503,5418718885,0,0
13:17:27.348737833,1000,2000,1,16,1,787,2,5776,15526531910,5420570966,0,0
13:17:28.431190195,2000,3000,1,16,1,787,2,5776,15538754274,5422330663,0,0
13:17:29.571635146,2000,2000,2,16,1,787,2,5776,15554420037,5423894856,0,0
13:17:30.827081505,0,0,1,16,1,787,2,5776,15568659476,5425534942,0,0
13:17:31.895388364,1000,2000,2,16,1,787,2,5776,15582940961,5426847691,0,0
13:17:32.977085550,1000,2000,3,15,1,787,2,5775,15600810364,5428177509,0,0
13:17:34.083130169,3000,3000,1,15,1,787,2,5775,15616066712,5429492157,0,0
13:17:35.193252553,2000,3000,1,16,1,787,2,5775,15631311948,5431071569,0,0
13:17:36.462817659,3000,4000,2,15,1,787,2,5775,15647760192,5432928720,0,0
13:17:37.578416729,1000,2000,1,16,1,787,2,5775,15663104592,5434348665,0,0
13:17:38.669663163,2000,3000,1,16,1,787,2,5775,15674484647,5435972283,0,0
13:17:39.862783895,2000,2000,1,15,1,787,2,5775,15690954133,5437460604,0,0
13:17:40.950522874,0,1000,1,16,1,787,2,5775,15706127351,5439122863,0,0
13:17:42.037635621,1000,3000,2,16,1,787,2,5775,15722309607,5440543283,0,0
13:17:43.212635242,1000,2000,4,16,1,787,2,5774,15737165397,5442406042,0,0
13:17:44.323459013,3000,3000,1,16,1,787,2,5774,15753589209,5443708195,0,0
13:17:45.605821026,1000,2000,1,16,1,787,2,5774,15770341809,5445084801,0,0
13:17:46.811344943,1000,1000,1,15,1,787,2,5774,15785865522,5447092494,0,0
13:17:47.924249177,2000,3000,2,15,1,787,2,5774,15801080842,5448708185,0,0
13:17:49.040881634,2000,2000,2,16,1,787,2,5774,15818958334,5450148467,0,0
13:17:50.218692195,3000,3000,2,16,1,787,2,5774,15834636115,5452390364,0,0
13:17:51.337134659,2000,2000,1,16,1,787,2,5774,15850633624,5454315840,0,0
13:17:52.461075441,3000,3000,1,16,1,787,2,5775,15865190132,5455469733,0,0
13:17:53.596112060,2000,2000,4,11,1,787,2,5775,15881770776,5457179257,0,0
13:17:54.717513614,3000,3000,1,16,1,787,2,5775,15893663491,5458474203,0,0
13:17:55.819285892,1000,2000,1,15,1,787,2,5775,15906891025,5459915596,0,0
13:17:56.895070580,0,0,2,16,1,787,2,5775,15919826123,5461493751,0,0
13:18:00.565462113,3000,3000,2,15,1,787,2,5773,15949750064,5468484191,0,0
13:18:01.679262925,3000,3000,1,16,1,787,2,5773,15969410038,5470906391,0,0
13:18:02.820978842,1000,2000,3,13,1,787,2,5773,15986893277,5473229412,0,0
13:18:03.948278362,2000,4000,3,16,1,787,2,5773,16006225609,5475631166,0,0
13:18:05.095405947,3000,3000,1,16,1,787,2,5773,16021947836,5477194184,0,0
13:18:06.200363252,4000,4000,2,12,1,787,2,5773,16038214806,5480145751,0,0
13:18:07.320818228,2000,3000,2,16,1,787,2,5773,16053519671,5481409500,0,0
13:18:08.428881785,3000,4000,1,15,1,787,2,5773,16067873327,5483167344,0,0
13:18:09.520158044,2000,2000,2,15,1,787,2,5773,16084953605,5484975689,0,0
13:18:10.695625615,3000,3000,1,15,1,787,2,5774,16100455033,5486092826,0,0
13:18:11.808882670,2000,2000,2,16,1,787,2,5774,16114186167,5487914968,0,0
13:18:12.923032617,0,0,3,16,1,787,2,5773,16129062650,5489501209,0,0
13:18:14.027692039,1000,2000,2,16,1,787,2,5773,16144463395,5490936016,0,0
13:18:15.139891983,2000,2000,2,16,1,787,2,5773,16159386324,5493153807,0,0
13:18:16.247883103,3000,3000,1,16,1,787,2,5773,16179678091,5495089093,0,0
13:18:17.366102233,3000,3000,3,16,1,787,2,5773,16194404631,5497128698,0,0
13:18:18.619859453,4000,4000,2,15,1,787,2,5773,16212604807,5499011679,0,0
13:18:19.736957446,2000,2000,1,16,1,787,2,5772,16226620822,5500437523,0,0
13:18:20.965675144,0,1000,3,15,1,787,2,5772,16242722227,5502024648,0,0
13:18:22.057801052,2000,2000,1,6,1,787,2,5772,16264314969,5504723953,0,0
13:18:24.043260330,2000,3000,1,16,1,787,2,5772,16278783662,5507298652,0,0
13:18:25.157260358,2000,2000,4,11,1,787,2,5772,16296709128,5509262355,0,0
13:18:26.277533802,3000,3000,2,16,1,787,2,5772,16310056236,5510535101,0,0
13:18:27.447796878,1000,3000,3,16,1,787,2,5772,16324566182,5513127559,0,0
13:18:28.554353564,2000,4000,5,15,1,787,2,5772,16339701060,5515334389,0,0
13:18:29.651686695,2000,2000,1,16,1,787,2,5772,16356887026,5517318007,0,0
13:18:30.774661731,3000,1000,3,14,1,787,2,5772,16373052687,5519454697,0,0
13:18:31.906685115,2000,2000,1,16,1,787,2,5772,16391733906,5520922151,0,0
13:18:33.057301786,2000,2000,2,15,1,787,2,5772,16406196705,5522300384,0,0
13:18:34.180319513,2000,2000,3,16,1,787,2,5772,16421668157,5524358004,0,0
13:18:35.333429127,2000,3000,2,15,1,787,2,5772,16440430292,5525907789,0,0
13:18:36.578912574,3000,4000,2,15,1,787,2,5772,16456428214,5528117847,0,0
13:18:37.723181217,2000,3000,2,14,1,787,2,5772,16473937762,5529563002,0,0
13:18:38.865299337,0,2000,2,15,1,787,2,5772,16490311952,5531298842,0,0
13:18:40.009902684,1000,3000,1,16,1,786,3,5773,16504669800,5533073824,0,0
13:18:41.138237728,1000,1000,2,16,1,786,5,5772,16523119290,5534686653,0,0
13:18:42.279230058,2000,2000,1,16,1,786,5,5772,16538324103,5536011476,0,0
13:18:43.438068140,3000,3000,8,12,1,786,5,5772,16561007821,5540304501,0,0
13:18:46.319245695,4000,4000,1,16,1,786,5,5772,16578814582,5543196914,0,0
13:18:47.466417814,2000,2000,4,16,1,786,5,5772,16596959148,5544851657,0,0
13:18:48.687612610,3000,3000,3,16,1,786,5,5772,16612825147,5546443131,0,0
13:18:49.815414811,2000,3000,1,16,1,786,5,5771,16627836649,5547910566,0,0
13:18:50.956655765,1000,2000,1,16,1,786,5,5771,16643595154,5549113477,0,0
13:18:52.096343211,2000,3000,1,15,1,786,5,5771,16659135854,5550656229,0,0
13:18:53.225949551,1000,1000,1,16,1,786,5,5771,16670345971,5552639121,0,0
13:18:54.330612376,2000,2000,1,15,1,786,5,5771,16683800558,5553992122,0,0
13:18:55.434090918,1000,2000,2,15,1,786,5,5771,16700350362,5555696744,0,0
13:18:56.669563897,2000,3000,2,15,1,786,5,5771,16716179142,5557560942,0,0
13:18:57.795049984,1000,1000,2,16,1,786,5,5771,16731065655,5559069910,0,0
13:18:58.916111715,0,1000,2,15,1,786,5,5771,16745208602,5560253175,0,0
13:19:00.027952891,2000,2000,1,16,1,786,5,5771,16762296980,5561717621,0,0
13:19:01.150668725,2000,2000,2,16,1,786,5,5771,16777150596,5563048569,0,0
13:19:02.317762318,3000,3000,2,16,1,786,5,5771,16794588610,5565066234,0,0
13:19:03.434405049,2000,2000,2,14,1,786,5,5772,16809535400,5566450680,0,0
13:19:04.534460700,3000,3000,1,16,1,786,5,5772,16824700689,5568194378,0,0
13:19:05.692798446,1000,2000,1,16,1,786,5,5772,16841232602,5569961874,0,0
13:19:06.820947367,1000,1000,2,16,1,786,5,5771,16857933012,5571678505,0,0
13:19:07.930568791,2000,3000,1,16,1,786,5,5772,16874297102,5573289822,0,0
13:19:09.041163201,2000,2000,2,15,1,786,5,5771,16888028747,5575093913,0,0
13:19:10.137638131,3000,3000,2,15,1,786,5,5771,16902604612,5577075443,0,0
13:19:11.259714655,1000,1000,2,15,1,786,5,5771,16920613321,5578995818,0,0
13:19:12.377396637,2000,2000,2,16,1,786,5,5771,16936243753,5580790515,0,0
13:19:13.632305819,2000,2000,3,14,1,786,5,5771,16953016015,5582750237,0,0
13:19:14.714711324,3000,3000,1,15,1,786,5,5771,16967279872,5584701417,0,0
13:19:15.803340246,2000,2000,2,16,1,786,5,5770,16985503324,5586418015,0,0
13:19:16.947528906,1000,2000,1,15,1,785,6,5771,17001456498,5587860886,0,0
