ns,total,read,write,time
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:21Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:21Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:21Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:21Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:21Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:21Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:21Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:21Z
ycsb.usertable,7645ms,0ms,7645ms,2019-11-27T13:36:22Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:22Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:22Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:22Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:22Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:22Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:22Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:22Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:22Z
ycsb.usertable,7939ms,0ms,7939ms,2019-11-27T13:36:23Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:23Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:23Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:23Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:23Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:23Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:23Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:23Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:23Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:24Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:24Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:25Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:25Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:25Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:25Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:25Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:25Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:25Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:25Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:25Z
ycsb.usertable,6244ms,0ms,6244ms,2019-11-27T13:36:26Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:26Z
ycsb.usertable,949ms,0ms,949ms,2019-11-27T13:36:27Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:27Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:28Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:28Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:29Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:29Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:30Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:30Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:31Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:31Z
ycsb.usertable,282ms,0ms,282ms,2019-11-27T13:36:32Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:32Z
ycsb.usertable,9461ms,0ms,9461ms,2019-11-27T13:36:33Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:33Z
ycsb.usertable,1612ms,0ms,1612ms,2019-11-27T13:36:34Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:34Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:35Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:35Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:35Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:36Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:36Z
ycsb.usertable,6ms,0ms,6ms,2019-11-27T13:36:37Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:37Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:37Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:37Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:37Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:37Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:37Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:37Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:37Z
ycsb.usertable,11168ms,0ms,11168ms,2019-11-27T13:36:38Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:38Z
ycsb.usertable,3149ms,0ms,3149ms,2019-11-27T13:36:39Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:39Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:40Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:40Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:41Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:41Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:42Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:42Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:42Z
ycsb.usertable,11113ms,0ms,11113ms,2019-11-27T13:36:43Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:43Z
ycsb.usertable,9629ms,0ms,9629ms,2019-11-27T13:36:44Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:44Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:44Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:44Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:44Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:44Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:44Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:44Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:44Z
ycsb.usertable,208ms,0ms,208ms,2019-11-27T13:36:45Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:45Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:45Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:45Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:45Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:45Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:45Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:45Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:45Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:46Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:46Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:46Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:46Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:46Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:46Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:46Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:46Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:46Z
ycsb.usertable,8187ms,0ms,8187ms,2019-11-27T13:36:47Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:47Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:47Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:47Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:47Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:47Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:47Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:47Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:47Z
ycsb.usertable,20039ms,0ms,20039ms,2019-11-27T13:36:48Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:48Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:48Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:48Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:48Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:48Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:48Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:48Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:48Z
ycsb.usertable,9670ms,0ms,9670ms,2019-11-27T13:36:49Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:49Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:49Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:49Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:49Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:49Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:49Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:49Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:49Z
ycsb.usertable,8580ms,0ms,8580ms,2019-11-27T13:36:50Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:50Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:50Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:50Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:50Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:50Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:50Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:50Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:50Z
ycsb.usertable,2121ms,0ms,2121ms,2019-11-27T13:36:52Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T13:36:52Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:52Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:52Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:52Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:52Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:52Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:52Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:52Z
ycsb.usertable,7589ms,0ms,7589ms,2019-11-27T13:36:53Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:53Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:53Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:53Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:53Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:53Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:53Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:53Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:53Z
ycsb.usertable,173ms,0ms,173ms,2019-11-27T13:36:54Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:54Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:54Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:54Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:54Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:54Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:54Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:54Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:54Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:55Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:55Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:55Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:55Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:55Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:55Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:55Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:55Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:55Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:56Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:56Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:56Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:56Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:56Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:56Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:56Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:57Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:57Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:57Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:57Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:57Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:36:57Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:57Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:57Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:57Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:58Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:58Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:58Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:58Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:58Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:58Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:36:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:36:59Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:36:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:36:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:36:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:36:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:36:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:36:59Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:36:59Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:37:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:37:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:37:00Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:37:00Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:37:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:01Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:37:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:37:01Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:37:01Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:37:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:37:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:37:02Z
ycsb.usertable,0ms,0ms,0ms,2019-11-27T13:37:02Z
ycsb.usertable,9138ms,0ms,9138ms,2019-11-27T13:37:03Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:37:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:37:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:37:03Z
ycsb.usertable,18691ms,0ms,18691ms,2019-11-27T13:37:04Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:37:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:04Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:37:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:37:04Z
ycsb.usertable,19158ms,0ms,19158ms,2019-11-27T13:37:05Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T13:37:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T13:37:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T13:37:05Z
ycsb.usertable,13064ms,0ms,13064ms,2019-11-27T13:37:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T13:37:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T13:37:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T13:37:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T13:37:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T13:37:06Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T13:37:06Z
